,file_number,filename,object,object_score,object_bounds,time,last_clean_time,next_clean_time,new_date,new_time,group,range_start
175,51,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0051.JPG,Dog,0.550717830657959,"normalized_vertices {
  x: 0.653213620185852
  y: 0.8469634056091309
}
normalized_vertices {
  x: 0.8200663924217224
  y: 0.8469634056091309
}
normalized_vertices {
  x: 0.8200663924217224
  y: 0.9570285677909851
}
normalized_vertices {
  x: 0.653213620185852
  y: 0.9570285677909851
}
",2020-05-21 12:50:41,2020-05-21 12:50:41,2020-05-21 12:50:41,2020-05-21,12:50:41,16,2020-05-21 12:50:40
176,51,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0051.JPG,Luggage & bags,0.5374548435211182,"normalized_vertices {
  x: 0.4822498559951782
  y: 0.4826784133911133
}
normalized_vertices {
  x: 0.5918652415275574
  y: 0.4826784133911133
}
normalized_vertices {
  x: 0.5918652415275574
  y: 0.723980188369751
}
normalized_vertices {
  x: 0.4822498559951782
  y: 0.723980188369751
}
",2020-05-21 12:50:41,2020-05-21 12:50:41,2020-05-21 14:28:32,2020-05-21,12:50:41,16,2020-05-21 12:50:40
177,55,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0055.JPG,Person,0.9017400741577148,"normalized_vertices {
  x: 0.8899667859077454
  y: 0.46194326877593994
}
normalized_vertices {
  x: 0.9969088435173035
  y: 0.46194326877593994
}
normalized_vertices {
  x: 0.9969088435173035
  y: 0.8451268076896667
}
normalized_vertices {
  x: 0.8899667859077454
  y: 0.8451268076896667
}
",2020-05-21 14:28:32,2020-05-21 12:50:41,2020-05-21 14:28:32,2020-05-21,14:28:32,17,2020-05-21 14:28:32
178,55,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0055.JPG,Person,0.8937242031097412,"normalized_vertices {
  x: 0.7383821606636047
  y: 0.46349772810935974
}
normalized_vertices {
  x: 0.8690606951713562
  y: 0.46349772810935974
}
normalized_vertices {
  x: 0.8690606951713562
  y: 0.902920663356781
}
normalized_vertices {
  x: 0.7383821606636047
  y: 0.902920663356781
}
",2020-05-21 14:28:32,2020-05-21 14:28:32,2020-05-21 14:28:32,2020-05-21,14:28:32,17,2020-05-21 14:28:32
179,55,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0055.JPG,Person,0.8923244476318359,"normalized_vertices {
  x: 0.4053775370121002
  y: 0.47917500138282776
}
normalized_vertices {
  x: 0.5533834099769592
  y: 0.47917500138282776
}
normalized_vertices {
  x: 0.5533834099769592
  y: 0.9658992290496826
}
normalized_vertices {
  x: 0.4053775370121002
  y: 0.9658992290496826
}
",2020-05-21 14:28:32,2020-05-21 14:28:32,2020-05-21 14:28:32,2020-05-21,14:28:32,17,2020-05-21 14:28:32
180,55,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0055.JPG,Pants,0.7028361558914185,"normalized_vertices {
  x: 0.4171065390110016
  y: 0.8175337314605713
}
normalized_vertices {
  x: 0.5492331981658936
  y: 0.8175337314605713
}
normalized_vertices {
  x: 0.5492331981658936
  y: 0.9581165909767151
}
normalized_vertices {
  x: 0.4171065390110016
  y: 0.9581165909767151
}
",2020-05-21 14:28:32,2020-05-21 14:28:32,2020-05-21 14:28:32,2020-05-21,14:28:32,17,2020-05-21 14:28:32
181,55,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0055.JPG,Top,0.6208675503730774,"normalized_vertices {
  x: 0.4216628074645996
  y: 0.58970046043396
}
normalized_vertices {
  x: 0.5406145453453064
  y: 0.58970046043396
}
normalized_vertices {
  x: 0.5406145453453064
  y: 0.847358763217926
}
normalized_vertices {
  x: 0.4216628074645996
  y: 0.847358763217926
}
",2020-05-21 14:28:32,2020-05-21 14:28:32,2020-05-21 14:28:32,2020-05-21,14:28:32,17,2020-05-21 14:28:32
182,55,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0055.JPG,Top,0.612426221370697,"normalized_vertices {
  x: 0.9216631054878235
  y: 0.5053691267967224
}
normalized_vertices {
  x: 0.9973958134651184
  y: 0.5053691267967224
}
normalized_vertices {
  x: 0.9973958134651184
  y: 0.6827262043952942
}
normalized_vertices {
  x: 0.9216631054878235
  y: 0.6827262043952942
}
",2020-05-21 14:28:32,2020-05-21 14:28:32,2020-05-21 14:28:32,2020-05-21,14:28:32,17,2020-05-21 14:28:32
183,55,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0055.JPG,Luggage & bags,0.5317609310150146,"normalized_vertices {
  x: 0.7547131180763245
  y: 0.5992850661277771
}
normalized_vertices {
  x: 0.8523812294006348
  y: 0.5992850661277771
}
normalized_vertices {
  x: 0.8523812294006348
  y: 0.7544906735420227
}
normalized_vertices {
  x: 0.7547131180763245
  y: 0.7544906735420227
}
",2020-05-21 14:28:32,2020-05-21 14:28:32,2020-05-21 14:28:32,2020-05-21,14:28:32,17,2020-05-21 14:28:32
184,56,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0056.JPG,Person,0.8795883059501648,"normalized_vertices {
  x: 0.8122153282165527
  y: 0.4648592472076416
}
normalized_vertices {
  x: 0.9370362162590027
  y: 0.4648592472076416
}
normalized_vertices {
  x: 0.9370362162590027
  y: 0.8734354972839355
}
normalized_vertices {
  x: 0.8122153282165527
  y: 0.8734354972839355
}
",2020-05-21 14:28:32,2020-05-21 14:28:32,2020-05-21 14:28:32,2020-05-21,14:28:32,17,2020-05-21 14:28:32
185,56,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0056.JPG,Person,0.8738685250282288,"normalized_vertices {
  x: 0.8158180117607117
  y: 0.46136248111724854
}
normalized_vertices {
  x: 0.9384550452232361
  y: 0.46136248111724854
}
normalized_vertices {
  x: 0.9384550452232361
  y: 0.8799527287483215
}
normalized_vertices {
  x: 0.8158180117607117
  y: 0.8799527287483215
}
",2020-05-21 14:28:32,2020-05-21 14:28:32,2020-05-21 14:28:32,2020-05-21,14:28:32,17,2020-05-21 14:28:32
186,56,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0056.JPG,Person,0.8569780588150024,"normalized_vertices {
  x: 0.5679942965507507
  y: 0.48361945152282715
}
normalized_vertices {
  x: 0.7369101047515869
  y: 0.48361945152282715
}
normalized_vertices {
  x: 0.7369101047515869
  y: 0.9649614691734314
}
normalized_vertices {
  x: 0.5679942965507507
  y: 0.9649614691734314
}
",2020-05-21 14:28:32,2020-05-21 14:28:32,2020-05-21 14:28:32,2020-05-21,14:28:32,17,2020-05-21 14:28:32
187,56,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0056.JPG,Person,0.8075308203697205,"normalized_vertices {
  x: 0.9469578266143799
  y: 0.4877578914165497
}
normalized_vertices {
  x: 0.9969118237495422
  y: 0.4877578914165497
}
normalized_vertices {
  x: 0.9969118237495422
  y: 0.8218091130256653
}
normalized_vertices {
  x: 0.9469578266143799
  y: 0.8218091130256653
}
",2020-05-21 14:28:32,2020-05-21 14:28:32,2020-05-21 14:28:32,2020-05-21,14:28:32,17,2020-05-21 14:28:32
188,57,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0057.JPG,Person,0.913446843624115,"normalized_vertices {
  x: 0.598196804523468
  y: 0.49495139718055725
}
normalized_vertices {
  x: 0.7922126650810242
  y: 0.49495139718055725
}
normalized_vertices {
  x: 0.7922126650810242
  y: 0.9706296920776367
}
normalized_vertices {
  x: 0.598196804523468
  y: 0.9706296920776367
}
",2020-05-21 14:28:32,2020-05-21 14:28:32,2020-05-21 14:28:32,2020-05-21,14:28:32,17,2020-05-21 14:28:32
189,57,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0057.JPG,Person,0.8956591486930847,"normalized_vertices {
  x: 0.8390741944313049
  y: 0.48253777623176575
}
normalized_vertices {
  x: 0.9622941613197327
  y: 0.48253777623176575
}
normalized_vertices {
  x: 0.9622941613197327
  y: 0.8674423694610596
}
normalized_vertices {
  x: 0.8390741944313049
  y: 0.8674423694610596
}
",2020-05-21 14:28:32,2020-05-21 14:28:32,2020-05-21 14:28:32,2020-05-21,14:28:32,17,2020-05-21 14:28:32
190,57,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0057.JPG,Person,0.5184615850448608,"normalized_vertices {
  x: 0.9501600861549377
  y: 0.5593101382255554
}
normalized_vertices {
  x: 0.9967545866966248
  y: 0.5593101382255554
}
normalized_vertices {
  x: 0.9967545866966248
  y: 0.7975168228149414
}
normalized_vertices {
  x: 0.9501600861549377
  y: 0.7975168228149414
}
",2020-05-21 14:28:32,2020-05-21 14:28:32,2020-05-21 15:40:19,2020-05-21,14:28:32,17,2020-05-21 14:28:32
191,58,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0058.JPG,Person,0.8472674489021301,"normalized_vertices {
  x: 0.609874427318573
  y: 0.5682907104492188
}
normalized_vertices {
  x: 0.7473345398902893
  y: 0.5682907104492188
}
normalized_vertices {
  x: 0.7473345398902893
  y: 0.9564011693000793
}
normalized_vertices {
  x: 0.609874427318573
  y: 0.9564011693000793
}
",2020-05-21 15:40:19,2020-05-21 14:28:32,2020-05-21 15:40:19,2020-05-21,15:40:19,18,2020-05-21 15:40:19
192,58,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0058.JPG,Top,0.7370292544364929,"normalized_vertices {
  x: 0.6316151022911072
  y: 0.6383307576179504
}
normalized_vertices {
  x: 0.738091766834259
  y: 0.6383307576179504
}
normalized_vertices {
  x: 0.738091766834259
  y: 0.8155570030212402
}
normalized_vertices {
  x: 0.6316151022911072
  y: 0.8155570030212402
}
",2020-05-21 15:40:19,2020-05-21 14:28:32,2020-05-21 15:40:19,2020-05-21,15:40:19,18,2020-05-21 15:40:19
193,58,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0058.JPG,Luggage & bags,0.5434975624084473,"normalized_vertices {
  x: 0.6165186762809753
  y: 0.7174033522605896
}
normalized_vertices {
  x: 0.7079944610595703
  y: 0.7174033522605896
}
normalized_vertices {
  x: 0.7079944610595703
  y: 0.8465340733528137
}
normalized_vertices {
  x: 0.6165186762809753
  y: 0.8465340733528137
}
",2020-05-21 15:40:19,2020-05-21 14:28:32,2020-05-21 15:40:19,2020-05-21,15:40:19,18,2020-05-21 15:40:19
194,58,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0058.JPG,Shorts,0.5092232823371887,"normalized_vertices {
  x: 0.6213158965110779
  y: 0.7329389452934265
}
normalized_vertices {
  x: 0.7142402529716492
  y: 0.7329389452934265
}
normalized_vertices {
  x: 0.7142402529716492
  y: 0.8696426749229431
}
normalized_vertices {
  x: 0.6213158965110779
  y: 0.8696426749229431
}
",2020-05-21 15:40:19,2020-05-21 14:28:32,2020-05-21 15:40:19,2020-05-21,15:40:19,18,2020-05-21 15:40:19
195,59,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0059.JPG,Person,0.9261703491210938,"normalized_vertices {
  x: 0.687344491481781
  y: 0.5794736742973328
}
normalized_vertices {
  x: 0.8333203196525574
  y: 0.5794736742973328
}
normalized_vertices {
  x: 0.8333203196525574
  y: 0.9460214972496033
}
normalized_vertices {
  x: 0.687344491481781
  y: 0.9460214972496033
}
",2020-05-21 15:40:19,2020-05-21 14:28:32,2020-05-21 15:40:19,2020-05-21,15:40:19,18,2020-05-21 15:40:19
196,59,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0059.JPG,Top,0.6041091680526733,"normalized_vertices {
  x: 0.7350135445594788
  y: 0.6303281188011169
}
normalized_vertices {
  x: 0.8278753757476807
  y: 0.6303281188011169
}
normalized_vertices {
  x: 0.8278753757476807
  y: 0.7606186270713806
}
normalized_vertices {
  x: 0.7350135445594788
  y: 0.7606186270713806
}
",2020-05-21 15:40:19,2020-05-21 14:28:32,2020-05-21 15:40:19,2020-05-21,15:40:19,18,2020-05-21 15:40:19
197,59,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0059.JPG,Luggage & bags,0.5681052803993225,"normalized_vertices {
  x: 0.7283398509025574
  y: 0.6394276022911072
}
normalized_vertices {
  x: 0.8232021331787109
  y: 0.6394276022911072
}
normalized_vertices {
  x: 0.8232021331787109
  y: 0.801515519618988
}
normalized_vertices {
  x: 0.7283398509025574
  y: 0.801515519618988
}
",2020-05-21 15:40:19,2020-05-21 14:28:32,2020-05-21 15:40:19,2020-05-21,15:40:19,18,2020-05-21 15:40:19
198,60,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0060.JPG,Person,0.8980658054351807,"normalized_vertices {
  x: 0.7481796145439148
  y: 0.5695130228996277
}
normalized_vertices {
  x: 0.8716936707496643
  y: 0.5695130228996277
}
normalized_vertices {
  x: 0.8716936707496643
  y: 0.9449067711830139
}
normalized_vertices {
  x: 0.7481796145439148
  y: 0.9449067711830139
}
",2020-05-21 15:40:19,2020-05-21 14:28:32,2020-05-21 15:40:19,2020-05-21,15:40:19,18,2020-05-21 15:40:19
199,60,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0060.JPG,Top,0.6687203645706177,"normalized_vertices {
  x: 0.7722797989845276
  y: 0.6156311631202698
}
normalized_vertices {
  x: 0.863872230052948
  y: 0.6156311631202698
}
normalized_vertices {
  x: 0.863872230052948
  y: 0.7456448078155518
}
normalized_vertices {
  x: 0.7722797989845276
  y: 0.7456448078155518
}
",2020-05-21 15:40:19,2020-05-21 15:40:19,2020-05-21 15:40:19,2020-05-21,15:40:19,18,2020-05-21 15:40:19
200,60,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0060.JPG,Luggage & bags,0.5712395906448364,"normalized_vertices {
  x: 0.7661311626434326
  y: 0.6377869248390198
}
normalized_vertices {
  x: 0.8519117832183838
  y: 0.6377869248390198
}
normalized_vertices {
  x: 0.8519117832183838
  y: 0.8168041110038757
}
normalized_vertices {
  x: 0.7661311626434326
  y: 0.8168041110038757
}
",2020-05-21 15:40:19,2020-05-21 15:40:19,2020-05-21 16:51:06,2020-05-21,15:40:19,18,2020-05-21 15:40:19
201,61,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0061.JPG,Person,0.8704984188079834,"normalized_vertices {
  x: 0.21532173454761505
  y: 0.4540382921695709
}
normalized_vertices {
  x: 0.36628010869026184
  y: 0.4540382921695709
}
normalized_vertices {
  x: 0.36628010869026184
  y: 0.9566211700439453
}
normalized_vertices {
  x: 0.21532173454761505
  y: 0.9566211700439453
}
",2020-05-21 16:51:05,2020-05-21 15:40:19,2020-05-21 16:51:06,2020-05-21,16:51:05,19,2020-05-21 16:51:05
202,61,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0061.JPG,Pants,0.8169258832931519,"normalized_vertices {
  x: 0.23217491805553436
  y: 0.7889988422393799
}
normalized_vertices {
  x: 0.3532100021839142
  y: 0.7889988422393799
}
normalized_vertices {
  x: 0.3532100021839142
  y: 0.9491041302680969
}
normalized_vertices {
  x: 0.23217491805553436
  y: 0.9491041302680969
}
",2020-05-21 16:51:05,2020-05-21 15:40:19,2020-05-21 16:51:06,2020-05-21,16:51:05,19,2020-05-21 16:51:05
203,61,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0061.JPG,Top,0.7105558514595032,"normalized_vertices {
  x: 0.22505049407482147
  y: 0.5421496033668518
}
normalized_vertices {
  x: 0.3346623182296753
  y: 0.5421496033668518
}
normalized_vertices {
  x: 0.3346623182296753
  y: 0.8104873299598694
}
normalized_vertices {
  x: 0.22505049407482147
  y: 0.8104873299598694
}
",2020-05-21 16:51:05,2020-05-21 15:40:19,2020-05-21 16:51:06,2020-05-21,16:51:05,19,2020-05-21 16:51:05
204,61,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0061.JPG,Clothing,0.51563560962677,"normalized_vertices {
  x: 0.21764351427555084
  y: 0.4654318392276764
}
normalized_vertices {
  x: 0.360546737909317
  y: 0.4654318392276764
}
normalized_vertices {
  x: 0.360546737909317
  y: 0.9384352564811707
}
normalized_vertices {
  x: 0.21764351427555084
  y: 0.9384352564811707
}
",2020-05-21 16:51:05,2020-05-21 15:40:19,2020-05-21 16:51:06,2020-05-21,16:51:05,19,2020-05-21 16:51:05
205,62,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0062.JPG,Person,0.8799976110458374,"normalized_vertices {
  x: 0.3478945791721344
  y: 0.476656049489975
}
normalized_vertices {
  x: 0.5545569062232971
  y: 0.476656049489975
}
normalized_vertices {
  x: 0.5545569062232971
  y: 0.9753990769386292
}
normalized_vertices {
  x: 0.3478945791721344
  y: 0.9753990769386292
}
",2020-05-21 16:51:06,2020-05-21 15:40:19,2020-05-21 16:51:06,2020-05-21,16:51:06,19,2020-05-21 16:51:05
206,62,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0062.JPG,Pants,0.8600972294807434,"normalized_vertices {
  x: 0.4011596143245697
  y: 0.7556664347648621
}
normalized_vertices {
  x: 0.5164141058921814
  y: 0.7556664347648621
}
normalized_vertices {
  x: 0.5164141058921814
  y: 0.9505235552787781
}
normalized_vertices {
  x: 0.4011596143245697
  y: 0.9505235552787781
}
",2020-05-21 16:51:06,2020-05-21 15:40:19,2020-05-21 16:51:06,2020-05-21,16:51:06,19,2020-05-21 16:51:05
207,62,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0062.JPG,Top,0.7720792293548584,"normalized_vertices {
  x: 0.4098491668701172
  y: 0.5492947101593018
}
normalized_vertices {
  x: 0.5256412625312805
  y: 0.5492947101593018
}
normalized_vertices {
  x: 0.5256412625312805
  y: 0.7805624008178711
}
normalized_vertices {
  x: 0.4098491668701172
  y: 0.7805624008178711
}
",2020-05-21 16:51:06,2020-05-21 15:40:19,2020-05-21 16:51:06,2020-05-21,16:51:06,19,2020-05-21 16:51:05
208,63,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0063.JPG,Person,0.8792608380317688,"normalized_vertices {
  x: 0.4462294578552246
  y: 0.48876890540122986
}
normalized_vertices {
  x: 0.6629864573478699
  y: 0.48876890540122986
}
normalized_vertices {
  x: 0.6629864573478699
  y: 0.9691609740257263
}
normalized_vertices {
  x: 0.4462294578552246
  y: 0.9691609740257263
}
",2020-05-21 16:51:06,2020-05-21 15:40:19,2020-05-21 16:51:06,2020-05-21,16:51:06,19,2020-05-21 16:51:05
209,63,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0063.JPG,Pants,0.8191922903060913,"normalized_vertices {
  x: 0.471733421087265
  y: 0.7303400635719299
}
normalized_vertices {
  x: 0.5957741141319275
  y: 0.7303400635719299
}
normalized_vertices {
  x: 0.5957741141319275
  y: 0.9467132091522217
}
normalized_vertices {
  x: 0.471733421087265
  y: 0.9467132091522217
}
",2020-05-21 16:51:06,2020-05-21 16:51:06,2020-05-21 16:51:06,2020-05-21,16:51:06,19,2020-05-21 16:51:05
210,63,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0063.JPG,Top,0.6216743588447571,"normalized_vertices {
  x: 0.4974115192890167
  y: 0.5553991794586182
}
normalized_vertices {
  x: 0.6253480315208435
  y: 0.5553991794586182
}
normalized_vertices {
  x: 0.6253480315208435
  y: 0.7516090273857117
}
normalized_vertices {
  x: 0.4974115192890167
  y: 0.7516090273857117
}
",2020-05-21 16:51:06,2020-05-21 16:51:06,2020-05-22 14:27:58,2020-05-21,16:51:06,19,2020-05-21 16:51:05
211,64,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0064.JPG,Person,0.8510769009590149,"normalized_vertices {
  x: 0.21316345036029816
  y: 0.32117876410484314
}
normalized_vertices {
  x: 0.47405922412872314
  y: 0.32117876410484314
}
normalized_vertices {
  x: 0.47405922412872314
  y: 0.9436953067779541
}
normalized_vertices {
  x: 0.21316345036029816
  y: 0.9436953067779541
}
",2020-05-21 05:54:48,2020-05-21 16:51:06,2020-05-22 14:27:58,2020-05-21,05:54:48,20,2020-05-21 05:54:48
212,64,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0064.JPG,Animal,0.7769483923912048,"normalized_vertices {
  x: 0.7992358803749084
  y: 0.7024484276771545
}
normalized_vertices {
  x: 0.9216644167900085
  y: 0.7024484276771545
}
normalized_vertices {
  x: 0.9216644167900085
  y: 0.8792523741722107
}
normalized_vertices {
  x: 0.7992358803749084
  y: 0.8792523741722107
}
",2020-05-21 05:54:48,2020-05-21 16:51:06,2020-05-22 14:27:58,2020-05-21,05:54:48,20,2020-05-21 05:54:48
213,64,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0064.JPG,Hat,0.7104053497314453,"normalized_vertices {
  x: 0.28279000520706177
  y: 0.3180086314678192
}
normalized_vertices {
  x: 0.3768998682498932
  y: 0.3180086314678192
}
normalized_vertices {
  x: 0.3768998682498932
  y: 0.43602463603019714
}
normalized_vertices {
  x: 0.28279000520706177
  y: 0.43602463603019714
}
",2020-05-21 05:54:48,2020-05-21 16:51:06,2020-05-22 14:27:58,2020-05-21,05:54:48,20,2020-05-21 05:54:48
214,64,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0064.JPG,Outerwear,0.5647184252738953,"normalized_vertices {
  x: 0.21548564732074738
  y: 0.4030815064907074
}
normalized_vertices {
  x: 0.4301649332046509
  y: 0.4030815064907074
}
normalized_vertices {
  x: 0.4301649332046509
  y: 0.8592004179954529
}
normalized_vertices {
  x: 0.21548564732074738
  y: 0.8592004179954529
}
",2020-05-21 05:54:48,2020-05-21 16:51:06,2020-05-22 14:27:58,2020-05-21,05:54:48,20,2020-05-21 05:54:48
215,65,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0065.JPG,Person,0.9003890752792358,"normalized_vertices {
  x: 0.4268524646759033
  y: 0.36363324522972107
}
normalized_vertices {
  x: 0.6634312272071838
  y: 0.36363324522972107
}
normalized_vertices {
  x: 0.6634312272071838
  y: 0.9754648208618164
}
normalized_vertices {
  x: 0.4268524646759033
  y: 0.9754648208618164
}
",2020-05-21 05:54:48,2020-05-21 16:51:06,2020-05-22 14:27:58,2020-05-21,05:54:48,20,2020-05-21 05:54:48
216,65,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0065.JPG,Jeans,0.8453827500343323,"normalized_vertices {
  x: 0.44040513038635254
  y: 0.7423890233039856
}
normalized_vertices {
  x: 0.607309877872467
  y: 0.7423890233039856
}
normalized_vertices {
  x: 0.607309877872467
  y: 0.9619849324226379
}
normalized_vertices {
  x: 0.44040513038635254
  y: 0.9619849324226379
}
",2020-05-21 05:54:48,2020-05-21 16:51:06,2020-05-22 14:27:58,2020-05-21,05:54:48,20,2020-05-21 05:54:48
217,65,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0065.JPG,Animal,0.6296405792236328,"normalized_vertices {
  x: 0.8369112014770508
  y: 0.699153482913971
}
normalized_vertices {
  x: 0.9370231032371521
  y: 0.699153482913971
}
normalized_vertices {
  x: 0.9370231032371521
  y: 0.8535793423652649
}
normalized_vertices {
  x: 0.8369112014770508
  y: 0.8535793423652649
}
",2020-05-21 05:54:48,2020-05-21 16:51:06,2020-05-22 14:27:58,2020-05-21,05:54:48,20,2020-05-21 05:54:48
218,65,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0065.JPG,Pants,0.5204809308052063,"normalized_vertices {
  x: 0.4441168010234833
  y: 0.7301971912384033
}
normalized_vertices {
  x: 0.6152296662330627
  y: 0.7301971912384033
}
normalized_vertices {
  x: 0.6152296662330627
  y: 0.951404333114624
}
normalized_vertices {
  x: 0.4441168010234833
  y: 0.951404333114624
}
",2020-05-21 05:54:48,2020-05-21 16:51:06,2020-05-22 14:27:58,2020-05-21,05:54:48,20,2020-05-21 05:54:48
219,65,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0065.JPG,Outerwear,0.5029573440551758,"normalized_vertices {
  x: 0.4450371265411377
  y: 0.3797358274459839
}
normalized_vertices {
  x: 0.6479786038398743
  y: 0.3797358274459839
}
normalized_vertices {
  x: 0.6479786038398743
  y: 0.9166994094848633
}
normalized_vertices {
  x: 0.4450371265411377
  y: 0.9166994094848633
}
",2020-05-21 05:54:48,2020-05-21 16:51:06,2020-05-22 14:27:58,2020-05-21,05:54:48,20,2020-05-21 05:54:48
220,66,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0066.JPG,Jeans,0.9181615710258484,"normalized_vertices {
  x: 0.46567627787590027
  y: 0.7410539984703064
}
normalized_vertices {
  x: 0.6573845744132996
  y: 0.7410539984703064
}
normalized_vertices {
  x: 0.6573845744132996
  y: 0.9581450819969177
}
normalized_vertices {
  x: 0.46567627787590027
  y: 0.9581450819969177
}
",2020-05-21 05:54:48,2020-05-21 16:51:06,2020-05-22 14:27:58,2020-05-21,05:54:48,20,2020-05-21 05:54:48
